x,y
-1.463794754632165905e+03,-7.138808003436249692e+02
-1.018494711007666751e+03,-1.401605538253159466e+03
-1.490390154120620991e+03,-6.402929038968386521e+02
-9.113089660623056716e+02,-8.548277925143395350e+02
2.238503869411224514e+02,-1.165390371873044387e+03
-7.214063932012004443e+01,-1.271194462276696640e+03
-8.431465772249252950e+02,-5.178962435947819358e+02
2.848224695842154688e+02,-1.117801350079008444e+03
8.935824494284061075e+02,4.988205330483688158e+02
-1.018200936018628568e+03,-5.222782463306925820e+02
-2.342674421626704770e+02,-8.148665451483857396e+02
5.560193492240800879e+02,-5.114381407208920791e+02
6.719291019233965017e+02,-1.491933630273934341e+03
1.077963971625235899e+02,8.269255111257175486e+02
1.142894585941738114e+03,-6.311287063971590214e+02
-1.372008512202475231e+03,-2.562894225707077567e+01
-9.612784483203233776e+02,-1.284091150487999130e+03
4.456419773679158425e+01,-6.313636309258261008e+02
-6.804280959275265559e+02,-6.292230892027532718e+02
-2.068942635609960234e+02,6.226286537771652547e+02
9.145410574028028350e+01,-5.286110703395650035e+02
-6.347428575881847337e+02,-6.507386576488665924e+02
2.389134454228283175e+02,-9.389101803845869654e+02
1.664774899515587094e+02,-8.634505717211520732e+02
7.423518294741506907e+01,-5.839902805843591977e+02
-8.022315876559407570e+02,-1.499882680251155307e+03
1.113959264885092580e+03,1.003618646476738832e+02
8.253296125912206662e+02,3.563059032049541202e+02
6.500443746504106457e+01,-1.181387638476624716e+03
1.468055341827030134e+02,-5.577828573570113804e+02
-1.115301943788728977e+03,-1.216287321708440686e+03
-9.173341205240594718e+02,-3.122558402141169154e+02
-3.359705445219526609e+02,-9.225437186377712351e+02
7.770164899004967083e+02,-3.710940029708340262e+02
9.690926637559987284e+02,-2.022726044172081856e+02
-1.456472681471883334e+03,-4.788046335105877915e+01
6.464621513634974690e+02,-1.255340537523784405e+03
6.980088172409373328e+02,4.547159379257709588e+02
-8.047108197841002948e+02,-1.013281904962948261e+03
-1.001618452632670596e+03,-1.450090104887103280e+03
6.292955051256885781e+02,-5.765629376642220905e+02
4.562955225968512423e+02,-8.039445914589659878e+02
-6.170367144515462314e+02,1.121539941081141478e+02
-1.218906064348427208e+03,4.266584835142589327e+01
-1.325161977289294100e+03,-8.689485353930799647e+02
4.013610809043684640e+02,7.215591611399768226e+02
-6.389747550092715755e+02,-9.342755221514760251e+02
3.882751781774181836e+02,-5.945771988066933318e+02
-3.704828578017654763e+02,-9.671417684471962275e+02
7.281926812903702739e+01,6.024924084823787780e+02
-4.635560819564145731e+02,-1.135992955627898482e+03
-2.014353088769680653e+02,-1.396639004172557634e+03
-6.673758968857953278e+02,-7.049203540727360178e+02
-1.199031779922758005e+03,1.710265378273421902e+03
-9.434668201789734212e+02,3.248602603305380399e+02
-1.533086675883270800e+03,-1.225485159004406341e+02
-1.235047152417575944e+03,3.408673766130705189e+02
-1.010634517981151362e+03,3.497195498385322026e+02
-7.231991459201306043e+02,-5.821523512732014751e+02
7.062789971146112293e+02,-8.785349612944221462e+02
-1.399309872464559930e+03,-6.813373299714453424e+01
6.949642709683380417e+02,-3.818893519956836826e+02
-1.034072123116040075e+03,-7.904950453695503256e+02
-6.189520596657985152e+02,-1.260927081094715959e+03
-1.191976700842413493e+03,-1.357605333082935886e+02
4.556274745135870035e+02,-9.562082790419360663e+02
-6.922964143215235708e+02,4.923910488812275617e+02
7.742772107266205239e+02,-9.912612950059113928e+02
-8.280764078249808335e+02,-1.220078232691644644e+03
-1.419867546284393939e+03,1.276176536775883505e+02
7.524086312749136596e+02,-1.153133567140791911e+03
-5.350726895213788339e+02,-1.113872717437266374e+03
-9.375666198343767519e+02,-4.900802621793595790e+02
-1.298552750763507902e+03,2.765841184116848126e+02
-7.660655593157825933e+02,-1.062333884069025316e+03
7.540505944327260295e+02,-9.023143928166307433e+02
-1.533275144415337763e+03,-3.842859390076318959e+01
8.704690690022530362e+02,1.151980456953723660e+03
-8.883529945715151825e+02,-6.119614656598616875e+02
-2.803028554541901940e+02,-1.169530294452855287e+03
-8.261057415726097588e+02,-1.577546069862212335e+03
-9.624321668818140552e+02,-1.022062832195666829e+03
-5.504841934416247113e+02,-1.198948613484807538e+03
6.823568769813714425e+02,-2.909290183487332797e+02
-1.211028404912422729e+03,-1.204975750976794188e+03
-8.701149689743049294e+02,-6.045972292004082647e+02
-1.210553589986754560e+03,-2.910357312428936893e+02
-1.026710285026443671e+03,-5.604388207814258749e+02
-1.107602872251154849e+03,-1.083480904965524587e+03
7.678259273224589379e+02,-1.212152596648365943e+00
-1.042986626663471270e+03,-1.933145764524103924e+02
1.159883652424844058e+03,-1.636341582290694987e+02
-9.560464529116613903e+02,-1.191168912527393104e+03
-1.931620355452200783e+02,-1.225503040653895596e+03
-9.306741389866253940e+02,4.990506918789624251e+02
1.799772676586994749e+02,-7.528441474097658102e+02
-1.084626786189927543e+03,-8.932100746945218361e+02
-1.426073072596041129e+03,-6.348920579961618387e+02
-1.466685653896813619e+03,-3.397646208451626535e+02
2.248704640779883448e+02,8.142881595552071303e+02
-3.266927308694714611e+02,-8.941039623096919513e+02
7.022942192994860306e+02,4.897041603704033150e+02
-5.359747031795604926e+02,-1.451292477519985141e+03
7.953250415583615904e+02,-5.510738945269208671e+02
7.841519257724635281e+02,-4.441157714238836434e+02
-6.752919049674956113e+02,-1.236860723223093373e+03
8.944883833220137603e+01,-1.132455689950907527e+03
-2.324463092334033263e+02,-7.253120734196584181e+02
-1.435462768823072111e+00,1.000432888163081316e+03
-2.290647245631205351e+02,-4.885320515605376386e+02
-9.093422393696018844e+02,5.631233012123343542e+02
9.055813834488653811e+02,4.264961226850891762e+01
-4.935594961119686559e+02,-6.703450018601181455e+02
-1.544064667764690284e+03,7.550697735494395602e+00
-9.728596400546684890e+02,-1.481139354935259689e+03
-6.497594513930846460e+02,-1.250513431167915542e+03
-1.169189937065581489e+03,1.387810419100974286e+02
7.310253576364848414e+02,1.584152146301903485e+00
9.410336793682772623e+02,-1.008064695562712700e+03
-8.828544288077896454e+02,-5.856249146896632283e+02
-5.325393340844921113e+02,-4.803660083726508674e+02
8.739326224310993894e+02,2.569724691963738223e+02
9.430329721672173946e+02,-4.843714362478360727e+02
-4.757986721088454942e+02,-7.352264918316548119e+02
-6.960074071634039683e+02,-7.731326357061466297e+02
6.386734861866052597e+02,-7.218030895277458967e+02
1.033198322101204667e+03,-3.969976042950054307e+02
-9.437806367622749804e+02,2.645601989618398875e+02
-3.993103872843166755e+02,-6.880850195823752529e+02
-2.125239790981306669e+02,-9.736360331920013778e+02
7.942702660075678978e+02,-1.009283470857094926e+03
-1.554364954507844232e+03,-1.433000591806710418e+02
-1.216987893807006913e+03,8.585438283228040746e+01
-9.989402263669718423e+02,-1.245054521834017805e+03
-2.360722747305430858e+02,-1.338457554049942246e+03
-7.365451714057073787e+02,-4.994890444510174348e+02
-1.146360262609098299e+03,-1.155535797005277118e+03
-1.392314911590647625e+03,1.146516973668612991e+02
-9.740172942945350769e+02,4.825780556273912225e+02
4.651741257756884806e+01,-1.153770125772546635e+03
-1.307570125235651858e+03,-9.458354611031929835e+02
8.863804993555704641e+02,-1.162481857764504184e+03
-7.056520731392106427e+02,-1.220964154357245661e+03
4.681999801713086526e+02,-1.511679573520822032e+03
-6.293255619608275993e+02,-1.370909701365571436e+03
-4.869491401526277059e+02,-1.107537580205837912e+03
3.092588002155525828e+01,-1.301632321475632807e+03
6.561403784279837055e+02,-5.005293756691496583e+02
1.022250539428279353e+03,-3.152567351625896208e+02
1.049692179650092385e+03,-7.591130583504925653e+02
-9.847935148105595999e+02,-8.660865704079301395e+02
1.080165326462074972e+03,-6.079452644267028063e+02
-1.129160171632394622e+03,2.877458883306030657e+02
8.989285893109122298e+02,1.979706029443477746e+02
7.064258058092800638e+02,-1.389547479007220772e+03
8.394529979943599756e+02,-1.095974428173362185e+03
8.862272252123871112e+02,-1.022265531309197286e+03
1.028525123066890046e+03,-9.854061891684282273e+02
-1.009805959575137422e+02,-4.823322345578769728e+02
-1.253435361280104189e+03,-7.287341262404070221e+02
-1.021524495118716231e+03,-1.374670674788422730e+03
-1.436182254627074144e+03,-5.880922690295110442e+02
-8.030717146129375124e+02,-1.255284718283417988e+03
-1.302478921942393526e+03,1.301343183943986332e+02
-9.983629175717337603e+02,-1.362524279338501628e+03
7.276865551289761243e+02,5.254692789417745189e+02
-1.557658309951816591e+02,-1.265583969210238592e+03
-9.547695126329642790e+02,1.771524792055424768e+02
7.919100444639343550e+02,3.750773688500994467e+02
-7.124638356791708702e+02,1.324281248153873094e+03
8.959092774379546427e+02,1.493523216849780511e+01
9.960727108592441255e+02,-3.712040518201001760e+01
1.040414858275861206e+03,-4.182456474488578806e+02
8.100294264396529798e+02,-4.936892903429702528e+01
-1.224857356485520540e+03,-1.184249202271404101e+03
-1.350807762002657228e+03,-5.569433094566268210e+02
7.600913472882393762e+01,-6.112841696549207882e+02
9.112837247365910116e+02,2.093754181667841294e+02
4.163751640217824388e+02,-6.759525218643982498e+02
-5.891659119094988455e+02,-7.943482642249944092e+02
-8.876309372824753154e+02,-4.149942409112875339e+02
4.520131421363407753e+01,-9.276984724271098912e+02
-3.192147074420170156e+02,-1.183424418178795349e+03
-1.079322162748991332e+03,-6.542570521140225992e+02
-9.881092214415659782e+02,-7.208572758929572046e+02
9.257573919381661653e+02,-1.018060494004747170e+03
-1.340194422127404323e+03,-8.083795998028954273e+02
8.395230829224510671e+02,-8.115136775661480897e+02
7.324384265419298572e+02,-8.683968888992130815e+02
-7.331071583547204682e+02,-7.886009497875081706e+02
4.889534769770807543e+02,-2.859415995233566719e+02
-3.613030122950096938e+02,-9.057307204293369978e+02
6.252672754352047377e+02,6.982823422604915322e+02
8.029282867707170226e+02,4.441388767750722764e+02
1.455042150335893893e+02,-6.471020853291647654e+02
-1.448786312495922175e+03,-8.739436693849577296e+02
1.013887735639583298e+03,-5.558179852222217505e+02
8.989001686124488515e+02,1.799545685955208683e+02
-1.273628334072594498e+03,-3.827075838234472940e+02
-2.316690694368298864e+02,-5.615082371560815773e+02
-2.040150310660969808e+02,-4.402944696771910458e+02
3.955253627285828770e+02,-9.335526621279805113e+02
9.651624875626343965e+02,-1.746643715433949637e+02
7.831144283217317934e+02,-1.072315086601776329e+03
-9.906235089192060741e+02,-2.526592641365666623e+02
-1.430708989212259894e+03,2.189521781947755699e+02
-3.945307662723655540e+02,-1.211590201981501195e+03
-1.140910423493968210e+03,-4.760210867734977001e+02
-1.968824406308565358e+02,-1.287707453215358782e+03
-9.810136074774663939e+02,-2.220932135010241382e+02
3.337814863749927099e+02,-1.288674537736580987e+03
-4.571697329424569034e+01,5.617101246132037886e+02
6.993238480673730919e+02,-1.194581396393191199e+03
-7.958453286347009907e+02,8.507196391971019693e+02
-1.271804279433324155e+03,5.495864369444370823e+01
-9.206551129054007561e+02,-4.969032973038072214e+02
-1.395012809640726118e+03,-1.471918766340081675e+01
1.097363924391032469e+03,-1.695752660310313331e+01
6.982216018277244984e+02,6.624792494432876993e+02
6.647723276534702563e+02,-9.894925371491876831e+02
5.762840832893016341e+01,-5.078980896821583428e+02
-2.752245070236886022e+02,-1.280479730950475187e+03
-3.470117274968472429e+02,-4.687270566743095515e+02
6.566657390428945291e+02,-1.139710940303194548e+03
-3.408523075524067281e+02,-5.425797817319953538e+02
3.883833624046906152e+02,-5.280622030966621878e+02
-9.008720103978921543e+02,-6.684081244456658624e+02
7.494644847635104270e+02,-5.692153503466527127e+02
-6.316390723431893548e+02,-7.419763375404158978e+01
-1.784850767286643531e+02,1.828148026156527521e+02
-1.890215578239667593e+01,-6.271978509698776634e+02
-8.778604045273245902e+02,-4.845036041501828095e+02
6.859578514124686990e+02,5.831965763184248317e+02
-2.715054410176808233e+02,-1.222863138825295664e+03
2.739340519189008774e+02,-1.188023814354449541e+03
1.746313323617464448e+02,-1.315773559266184293e+03
-1.501981467538054630e+03,-3.555161455695472341e+02
-4.336647092369162237e+02,-7.282259338347646462e+02
-1.605036178711603952e+03,-7.616898821908239370e+01
-1.506422034604291412e+03,-3.234035217003859088e+02
-1.426317392354713775e+03,-8.566963926769128648e+02
-9.355151488707206227e+02,3.668454770575440307e+02
9.765383714702852558e+02,-7.548229009197211781e+01
-9.676133249215770320e+02,-9.346649854784670879e+02
-1.347863270969157838e+02,-8.070073320357835200e+02
5.276362087103248086e+02,-8.760844697196132529e+02
8.323701225199906730e+02,-1.153895146766031758e+03
-3.797409852381854307e+02,-1.160498027528566126e+03
1.158764218607461771e+02,5.707703476460756065e+02
7.033077157822835943e+02,-7.034265121453622669e+02
-1.450920955740808722e+03,-7.742355829934554095e+02
-7.597656954536021203e+02,-1.967249841419247787e+02
-6.269500267069474830e+01,-5.170414163063328488e+02
-1.345203958826363305e+03,-5.666532527981485146e+01
-4.603699503520415419e+02,-6.414554058097207871e+02
4.968473448965464740e+02,-7.917709607986321316e+02
-7.446094953644030738e+02,1.463468215563990725e+03
-1.398425120163717565e+03,-1.852035718822364743e+02
6.277029345629248382e+02,7.159608527390937525e+02
-1.023949830491773696e+03,-1.207617965271487265e+03
-1.097963186596399282e+03,1.610964074315052130e+02
-1.565118546343539947e+02,-4.109391946555256254e+02
-1.194485157927360888e+03,-1.211072149417669607e+03
-5.731721915462435391e+02,-5.184898555964798561e+02
7.262728821514801893e+02,-2.714419687769579923e+02
3.195539090490260605e+02,-1.582244895587679821e+03
-2.986241495877784473e+02,-7.119224879817536475e+02
-1.123546631579316909e+03,8.688407418991391751e+01
-1.296782267865419954e+03,-8.981167778471904057e+02
-1.115941557179717620e+03,-6.727175747279140978e+02
-2.423499642856227183e+02,-6.994044925213495389e+02
-7.079588069618926056e+02,-8.853995855203336305e+02
6.894576745313720494e+02,4.768868260565336641e+02
7.658691118020942667e+02,-5.117845531839793694e+01
2.098077576341265740e+02,-1.215748350214701532e+03
-1.543132472772527990e+03,1.838308910517137519e+03
-1.113978145275131283e+03,3.041759277484261474e+02
9.805010633136166689e+02,-9.347525693518573462e+02
9.157266103707788716e+02,1.382990419387369911e+02
-3.767638923544832323e+02,-1.244026692349653331e+03
-1.638333942681877943e+03,1.951590813926276951e+03
-1.464147931172898097e+03,-3.192372302776363995e+02
-3.751805123029307651e+02,-3.756645850864829299e+02
-6.715625173131536485e+02,-1.304774820464758250e+03
-1.217004858866710947e+03,3.591536945787752302e+02
7.760000000000000000e+02,-1.456000000000000000e+03
7.225722031542686636e+02,-9.824445026763761462e+02
-6.252689695712158482e+02,-1.173155060874908486e+03
9.532960098807184295e+02,-3.577644581914023547e+01
4.458013016879667703e+02,-1.077146396032713255e+03
-9.369326192277928840e+02,4.089347152556420042e+02
-4.293658103401060089e+02,-3.462864352910808066e+02
2.587785803856859275e+02,-1.430148068999959378e+03
1.075361991662030050e+02,-1.657264918870821020e+03
-1.129938876472554057e+03,-1.343257921305202672e+03
-5.863969925889466595e+02,-4.702755656806807565e+02
-7.017144436388248323e+02,4.923351681233361887e+01
-4.606777839611677337e+02,-9.954001485038443207e+02
1.081488543632847723e+03,1.696602586374538078e+02
6.256694109071518142e+02,-1.370789252731776514e+03
-1.258165700225149976e+03,2.344202660002065386e+01
1.831389738326902261e+02,5.158936227193194100e+02
-1.304789391979559468e+03,-6.700049408414315621e+01
3.484656560952935251e+02,-2.641418070002814602e+02
-1.435463991639119740e+03,1.581969977927556101e+02
-9.170171448062046693e+01,-1.487277742444308615e+03
1.419216628893714187e+02,-1.072846629986880089e+03
7.219660812836314108e+02,-1.219634374162605582e+03
9.073830696300424279e+02,-1.440763024601264988e+02
9.676215011197168678e+02,-4.045928774301005433e+02
-8.842030950896953527e+02,-1.157336573131259229e+03
9.017373807117596698e+02,-1.663141742343527767e+02
-9.654473798260255535e+01,-1.126001538019142117e+03
-8.947591301322827348e+02,-9.244940320890736984e+02
-6.974352581018663386e+02,-1.821257625860785083e+02
-1.429071139311713523e+02,1.348653526085775411e+03
-3.788879616240938049e+02,-4.509738614658374445e+02
8.118754580341810652e+02,-1.377083284713347439e+03
-3.091184303029276634e+02,-4.475377967403287585e+02
-2.155719521621156218e+02,-1.440943503494775996e+03
9.397468117284042819e+02,2.890381221393990927e+02
-1.048607946508892837e+03,-2.282412229278759241e+02
-1.094713317696670856e+03,-1.113669152411805726e+03
1.535255073363719021e+02,-1.271376641054692527e+03
-7.820398774557856996e+02,-1.106713432065684628e+03
-3.507934538945989971e+02,1.599265286399403976e+03
8.255926779791461740e+02,-2.684241515602047912e+01
-5.558106330133316533e+02,-4.077080141377773543e+02
3.599001624165443900e+02,-5.346548204359376086e+02
7.211893549220208115e+02,-1.164437346199338663e+03
-9.166039613154237031e+02,-8.977511644239509678e+02
1.672222892550753386e+02,-5.269419521400684516e+02
1.175041859136837957e+03,-2.983081885527212762e+02
-1.427969005266283602e+03,-3.760735246214005656e+02
6.485694953828483449e+02,6.133859929852160349e+02
3.841121401063287522e+01,-1.196340324158707745e+03
-2.755845095748304630e+01,-6.108047032704105277e+02
1.065959252807614121e+03,-7.328084400492507484e+02
-3.524440861862701695e+02,-6.458298220167382624e+02
-5.287922118636929554e+02,-1.214463763328467167e+03
8.679071291662694421e+02,-1.190934143542794345e+03
5.629803208802027257e+02,-9.320232490697885623e+02
5.014191069274520487e+02,-8.882399791510260911e+02
-1.114910908749618102e+03,-7.217230327690879221e+02
-5.183641274964165859e+02,-4.588553190075442672e+02
-1.541838396454914800e+03,-4.178947521717143445e+02
-7.336572562016931442e+02,-7.392133226045859828e+02
6.655350406830766588e+02,-7.412505589040274572e+02
5.747325660431361030e+02,-1.035652549417636237e+03
-5.531216960483993716e+02,-5.109076170574346634e+02
-1.357423026480601493e+03,-8.975895434378926439e+02
2.086408021646852831e+02,-1.398200291702235745e+03
-5.500492435029111675e+02,-6.976471500849304448e+02
-3.939261034751418720e+02,-6.396274220717773460e+02
-8.699882708314830779e+02,-1.025334850497632942e+03
4.013659262543924342e+02,-5.635588120481465921e+02
5.421731964656419223e+01,-5.331482773616965005e+02
7.326746222755323288e+02,-2.440108154316314995e+02
7.264091178571138698e+02,-4.228284361254968644e+02
-1.389992962229588102e+03,-3.853781046581386818e+02
8.134547702494064652e+02,-8.791310010632005287e+02
-1.498526645045321402e+03,-2.033077067879730748e+01
9.781127386772295722e+02,-5.546557197331687803e+02
3.920315870555491529e+02,-7.212440539987815100e+02
-1.523253084703362674e+03,-4.548225867187277345e+02
-1.468479923967736113e+03,-7.873939234964807383e+02
-5.945082059678047699e+02,-6.012679563911369769e+02
-1.104034564697191399e+03,-1.793228884968536931e+02
1.039876044543398166e+03,3.111672525419749036e+02
-9.375436487110710004e+02,4.618870191865162269e+02
2.128831140194292857e+02,-6.021937578896911418e+02
-4.470675384663763907e+01,-5.915101301412048542e+02
9.855354014861350151e+02,2.615484578102064006e+01
1.126947210267764603e+03,1.445904250215758111e+02
-1.312661753985686573e+03,-6.234740827755024384e+02
-5.029274230613782493e+02,-1.228838943958879327e+03
-1.153448600123973392e+03,-1.315427916652047770e+03
1.099471730128639138e+03,1.461718020012726811e+02
-5.265180205188885338e+02,-1.357564501942010565e+03
-7.781427622746164161e+02,-9.246450830973271877e+02
-1.136165147978294044e+03,-8.676691398317898347e+02
-1.120105145301123002e+03,-1.105363651849103007e+03
1.106191585506062438e+02,-8.920199926844093170e+02
-1.572060523176433890e+03,-1.625611858403719907e+02
5.498279951463782709e+02,-1.540848299547802071e+03
-1.280561092024417121e+03,9.615698599105007816e+01
-1.083298484613415894e+03,1.995631333350283967e+02
1.091551946256151041e+03,-8.289620272407280481e+02
-5.495190937985880737e+02,-4.925059945724713089e+02
-3.440690612810835773e+02,-1.225572299921109561e+03
1.958230580083341010e+02,-8.077571555533061201e+02
-8.369659330788294938e+01,8.432319516727143309e+02
-1.265400586890649038e+03,1.922583577655194404e+03
1.148860282989520329e+03,-8.898405480339292808e+02
-1.371111016012090886e+03,-2.748923818923024101e+02
1.137580162174585894e+03,-2.321541796141004852e+02
1.004811708655274742e+03,-7.569235745702867462e+02
-4.231268612735916577e+02,-4.151654010727527293e+02
4.401477558118349407e+02,-1.619364426228424691e+03
-1.102626838530891973e+03,-1.049708422345406234e+03
-8.052012897703195904e+02,-5.884607089047042336e+02
-1.059956199378102610e+03,-1.125015231150994168e+03
2.952259605471399482e+02,-1.130165521697260829e+03
-1.006686740807012029e+03,1.357587098604303719e+02
-9.453182777185165833e+02,1.560473284432617675e+03
1.132118413535011769e+03,-5.530255354316427656e+02
8.507202713043579934e+02,1.387096799284749977e+02
4.095403117422765717e+02,1.845825830965731257e+03
-1.282662446807448305e+03,-1.142405992048386452e+03
-2.466126741568709804e+02,-6.837468451667039062e+02
7.094372178839189473e+02,-7.860534104028417914e+02
-3.919389612515967656e+02,-1.300172547920449688e+03
-5.038595845800564348e+02,-1.172713782693297162e+02
-1.144052173703850031e+03,-7.183898191968937681e+02
3.974905851778594297e+02,-6.728240663964500072e+02
-1.078098709854741173e+03,-1.151690092956409899e+03
5.805170839368420275e+02,-1.109764233964612231e+03
-1.051903169542626074e+03,4.054981378118782231e+02
-4.246459177868036932e+02,-1.453092896134673538e+03
1.004105820678063083e+03,-1.029527812798685545e+03
-1.490067989479186963e+02,-9.034767046936001407e+02
-8.829892484978765879e+02,-6.432418914272773236e+02
-1.325241282477024242e+03,-5.231886564946262297e+02
6.841416875816994434e+02,-6.375168532828192838e+02
1.446944548588789985e+02,-1.295500807472190445e+03
-1.630729634757512940e+02,-9.826419956574151229e+02
-5.525605752434425995e+02,3.254620228636008505e+02
6.995518196828561486e+02,-4.472399434106234821e+02
