x,y
-7.356342916959877130e+02,-1.055625252383810221e+03
-3.882670830788666194e+02,-1.515360237725737079e+03
-1.056570667041885827e+03,1.130020782407171964e+03
-1.069564780138387050e+02,6.048721792917802986e+02
2.454975587202045517e+02,7.334549466600668666e+02
-1.380301649091472427e+03,1.101389176488313524e+03
6.409650079359971642e+02,-5.058474957527636207e+01
-6.976753422230469823e+02,3.130254118171083633e+02
-6.448905726805463701e+01,-1.152714593107201381e+03
-8.460497385790158660e+02,-1.218893876645420505e+03
4.679220510484904594e+02,5.905317077728153663e+02
-8.070232084492909053e+02,-4.667414652396075780e+00
-6.317372688172542894e+02,3.095812971504059874e+02
-9.971375742545815228e+02,1.057687334770013877e+03
-6.368482788973932429e+02,4.950177124715304444e+02
4.081118006671374587e+02,2.529916132719296229e+02
4.506351104225024073e+02,2.729754314767245660e+02
5.555881178096149142e+02,-6.794038400778902087e+02
-8.562650425520246245e+00,-1.406305007164362451e+03
-9.439394362510744259e+02,-1.984470749079048346e+02
5.543992550828801313e+02,-1.019416719838922972e+03
-8.883544838062341569e+02,-3.681720969966346502e+02
5.762124501557440226e+02,1.419429548959647036e+03
6.680188825423147136e+02,-9.496919236612777695e+02
-7.455617438794889722e+02,-1.311835927807764620e+03
7.033085903682541584e+02,-7.502656256403254247e+02
-1.063992723706926654e+03,-7.149785076795419627e+02
-2.961932785245394939e+02,6.252581361946874949e+02
-1.852240881065318945e+02,2.709670499758223627e+02
7.935319495995810257e+02,1.117192171758762242e+03
-6.383496173329956491e+02,5.968338740930784070e+02
-9.645302946767384356e+02,-3.795891623694515715e+02
-1.493012731785645883e+03,1.233904222837777525e+03
2.364912841947625566e+02,-1.112147625591814631e+03
3.590195710971838139e+02,-1.444051871355030016e+03
3.931847033511681389e+02,-1.281087613066022186e+03
2.153600148184781915e+02,8.053731079723121411e+02
1.773770592153471171e+02,-5.672544830405655603e+01
-2.262528437981700336e+01,-1.111395127116598815e+03
-2.229108987451951407e+01,1.212667144781491402e+02
-8.237575969127898361e+02,-1.129145361762253742e+03
5.046651020345873917e+02,7.093226854938478709e+02
-8.827002707028209443e+02,-1.349832244453270391e+02
-3.718202505531533575e+02,-4.440585369779182656e+02
8.324323692091041949e+02,-7.056276361437912783e+02
4.363923612031115340e+02,4.562908594454270883e+02
8.572818330956715727e+02,-5.337572111814182563e+02
5.802907283522404214e+02,-1.267826419385301961e+03
-4.220713090285022417e+02,-1.203617275020235411e+03
4.170775481731729428e+02,1.956858496550622704e+03
-1.880995601718907892e+03,1.596528198116534895e+03
-1.851805754306397489e+02,7.496224473987996362e+02
-7.553971185991374568e+02,-8.353534421978654336e+02
-1.028856456841593172e+03,1.826207777107106267e+03
-1.243421838542380101e+03,1.097810072743623095e+03
-1.064788488526070864e+02,7.928092287980990704e+02
6.244308682865840865e+02,-1.188509622316931313e+02
-6.730141087769976593e+02,-8.009611348195095388e+02
-5.787619033671453508e+02,-1.242449730464950562e+03
1.263566009548353122e+03,1.544790093590459492e+03
-8.655641094873125212e+02,-7.811275318423440694e+01
-7.991514846204906917e+02,-1.029695748361365986e+03
-9.747173351448598169e+02,-6.997777923853124094e+02
-5.180685095143758190e+02,3.273890273169553211e+02
-2.396941915981238935e+02,-1.088629993976369406e+03
1.808663242754412749e+03,1.418199077549749745e+03
-8.577026364350207359e+02,9.878954937368382616e+02
7.608937272326420498e+02,7.785591591379159127e+02
7.301473319360360392e+02,-2.355481436408035734e+02
-2.478267461936670202e+02,4.802959135151775172e+02
4.306111691079763659e+02,3.359590406452818456e+02
-8.943889699201122312e+01,5.346955727447351592e+02
1.363422642348012914e+01,-1.228789904515515900e+03
-9.294693247258762767e+02,-3.131336579135486886e+02
-3.194889123334394299e+02,-1.379796067922989323e+03
-7.196043133261750882e+02,9.265171615649080650e+01
3.676726570484277090e+02,-6.163510808235236027e+02
-6.663347339334586650e+02,-1.156366706616360716e+03
-1.924732392562202676e+02,-1.222053689392460910e+03
-5.722072296082728826e+01,3.795778300842707154e+02
-7.128983426308820981e+02,-1.075786566996721831e+03
1.240651601341140122e+03,1.662748421633210683e+03
-5.164960169592736747e+02,3.459562322076689611e+02
-1.023938464370143720e+03,-5.617679965471606920e+02
-5.201207051532126115e+02,3.785105965294965813e+02
4.065291253263191606e+02,-1.421614645072560506e+03
1.694293296481664129e+03,1.769523569815435167e+03
-6.807996742791948463e+02,5.865542976127983366e+01
8.794737370503793272e+02,1.094435047532157341e+03
-7.522769400175383225e+02,-1.263640352661290990e+03
6.638765803244598374e+02,9.184421545900960382e+01
-6.139754524601303274e+02,1.025195542411930205e+02
-1.094125976856955731e+03,1.754945469559136654e+03
-1.816480651540425129e+02,3.033420555646435446e+02
-7.958719571032257818e+02,3.753210890445814130e+01
6.400339108036746438e+02,-8.007953726407529302e+02
3.361099899407511771e+02,-6.196726027632331579e+02
-1.595399376713837114e+02,1.963707037879350992e+02
-5.316601197028450088e+02,-1.432683501174770299e+03
1.762039287715062983e+03,1.290343380682377301e+03
7.523275961337310491e+02,1.549094514667110616e+03
1.646861979293205991e+02,-1.153307118682655982e+03
-7.079132411531384150e+02,2.779835509953571204e+02
-8.064471373761052746e+02,-1.218138637431427469e+03
1.978610631209005533e+02,6.136700518091498679e+02
6.092136914668014924e+02,-7.789778025278849327e+02
-1.826800735612201265e+02,5.856559332673413110e+02
5.699876772151225168e+02,8.187016198289740032e+02
-8.863325055131025465e+02,1.043062653223146299e+03
3.954860819434938435e+02,-1.229387054612448992e+03
-1.249237148377904759e+03,1.617677527862014131e+03
6.169524097719056499e+02,-9.696642914672860343e+02
-7.152698351115060404e+02,-1.375168956042740547e+03
-2.791888828878211370e+02,2.437549757238974735e+02
-9.768133847204097719e+02,-5.143955736123316456e+02
6.965837486297670011e+02,1.306537231520530895e+03
7.990039920500993276e+02,1.216611088509003366e+03
-1.014255368018973513e+02,-6.113421787375968961e+02
-1.800777321917099925e+03,1.778887733827849615e+03
7.435597635233295932e+02,-7.424082487940183910e+02
-3.778655659412677892e+02,2.016366072196930759e+02
-9.270511537456800397e+02,-8.735924431342907610e+02
1.310872260188771179e+03,1.744151179171972217e+03
4.246286104364415337e+02,-1.111400181401736972e+03
3.774795752340330068e+02,-1.379175120002110361e+03
-7.782214369466397557e+02,-2.244943790903477066e+02
-1.639506144070987375e+03,1.972235457141466213e+03
-7.923166959865588979e+02,1.540194200691983042e+03
9.168091523612736182e+02,1.002048936899920477e+03
1.533881759568392226e+03,1.576995682935998502e+03
1.749460799709054299e+03,1.557841155551227985e+03
6.518507537921578887e+01,1.841966811757743017e+02
8.045301832768342365e+02,-6.496415089363136985e+02
-1.171588741451182386e+03,1.049222925010514018e+03
-6.375205783482940660e+02,5.772944847393881673e+02
1.432180220178710783e+02,-4.992325293542631925e+02
-1.694861087446082593e+02,-1.247067767174850360e+03
-9.299188888105079513e+02,9.426594231383285205e+02
6.346732734857556579e+02,-8.594382212395863689e+02
-8.071869835894301559e+02,1.735367914334075294e+03
-7.898424426410654178e+02,-9.487658105976520346e+02
-7.898737592342534981e+02,-1.183802540618452440e+03
7.130167334693589964e+02,1.297601055261343845e+03
-3.929225055424674906e+02,-1.150878893750825455e+03
-6.756359650005695130e+02,-1.076752644439317237e+03
-3.934222241215698546e+02,3.952167278901484337e+02
-1.696179006826486102e+03,1.475554008501614589e+03
2.148737706620022436e+02,-1.055003039451022005e+03
-9.757141538953444524e+02,-6.684737173451674153e+02
-1.276269985727592029e+03,1.072172275374895889e+03
-4.291571565295279811e+02,1.853190108665853131e+03
-4.919316515535209078e+02,1.305372280726120948e+02
6.758342692112768191e+02,-1.140518128999405235e+03
7.320148310012058346e+01,-1.474533693748888254e+03
-1.061510833622068617e+02,-9.630235784517046795e+02
-4.001163502984618958e+02,-1.180756008935414684e+03
1.296909017122843011e+02,6.403438427531824573e+02
7.693885708288235037e+01,-1.178551330377048998e+03
3.239240940468428676e+02,1.176504546293415387e+02
-1.903032984808464789e+02,7.108551610647316465e+02
-4.859726888537889522e+02,3.448474477818388095e+02
-8.352941289706457155e+02,-1.013055295088918911e+03
-9.808436083767343234e+02,1.174529885111991234e+03
-8.652308219733456554e+02,7.855728621839165271e+02
-1.036733472957479535e+03,9.110798224805495238e+02
-8.756205055531027028e+02,-1.137608293396965337e+03
-1.271487432581619714e+02,-1.203033208217988204e+03
-1.197608293468901820e+03,1.645021504903539153e+03
6.972667349643671741e+02,-4.130751502123121099e+02
-8.236573828300024616e+02,-7.227381667384340744e+02
-7.245265003917040758e+01,7.020098012924762543e+01
3.134536628387286328e+02,5.706312682742606057e+02
-1.159407689440360855e+03,1.816488469240088079e+03
5.194804742493079175e+02,-7.317276601099090385e+02
-1.889391586911327181e+02,1.723256762361235815e+03
-3.000522136780969618e+02,-1.424437489495853924e+03
3.199857484304666855e+02,2.959728300779815413e+02
-1.571898961631725911e+02,4.973442953118586729e+02
-3.699442531717295424e+02,-1.196684343283274757e+03
2.014169624515650980e+02,-1.142630689170825917e+03
-7.386936243792899859e+02,-2.954593445663223861e+02
-1.429800503704525454e+03,1.849120607189131078e+03
-9.816089168379761531e+01,4.073423282777591226e+02
8.800850195029568113e+01,1.705424770978054312e+03
7.943208967468694937e+02,1.179560759674416204e+03
-6.613926707391550508e+02,-1.901216891498194173e+01
-1.009286430057349889e+03,1.085786090967404107e+03
-1.448487695275409237e+02,-1.435288935820560255e+03
-4.229046430564102366e+02,-1.224557114294852454e+03
-1.063440565364503072e+03,1.323518796765860770e+03
-1.247235878252062776e+03,1.188697518782289535e+03
-9.172663566655503473e+02,-9.580845923692477299e+02
1.963604586635401006e+02,1.691972335843203723e+02
4.987272337583573290e+02,4.036901803442356140e+02
-1.639325287190952622e+03,1.474516391920548813e+03
-2.422901540569702661e+02,4.062235275450959193e+02
6.881577399893308211e+02,-3.496034213435535776e+02
7.940385000942643501e+02,-4.915482988047338608e+02
-7.667589341725454233e+02,-2.584084516675974896e+02
-6.367604353357563696e+02,5.280749515881410616e+02
1.862164670941899203e+03,1.468412952966449438e+03
-1.049411804656566005e+02,-6.229021133308918934e+01
-6.171185097376769590e+02,-9.246332311989190202e+02
-3.099880067596561162e+02,-9.705186185414811462e+02
8.053079431701530666e+02,8.894000174544743231e+02
-1.104773827644785342e+03,1.237403804269347347e+03
-7.981586604467214556e+02,-1.233818618352875092e+03
3.241090083352031570e+02,-1.297074381167527918e+03
3.719355697841854180e+02,3.617033502526939515e+02
2.948803426703511832e+02,-1.158604842388584530e+03
9.662017142388305047e+02,1.253161066620383508e+03
-8.865253680875046030e+02,-6.463321940055061532e+02
6.288008496051509155e+02,-1.157263010174196552e+03
1.542673361713648319e+03,1.681593875887856484e+03
-7.242597143569809077e+02,-1.111267437871097854e+03
-8.179225136388628243e+02,-7.550678365841037021e+02
-1.100354045273189740e+02,-1.114131202027237578e+03
-3.446714183079484428e+02,-1.192932172779323537e+03
1.200884659816068734e+02,-1.438052213614195807e+03
-1.320604502727329077e+02,-1.340680817634565756e+03
3.520080257040106630e+02,-1.090015578482892579e+03
-1.100066105079596923e+02,-1.331055085473867166e+03
-4.266378700314629668e+02,3.583043412137146788e+02
3.173215195501126118e+02,6.707189854722105338e+02
-7.630619552117041167e+02,-3.670979917621278332e+02
-9.675280087416697370e+02,-6.188545537804787955e+02
5.310045553963789189e+01,1.463003161094212601e+02
-1.162046513377157225e+03,1.459977294952049760e+03
1.838043705694759637e+03,1.388554825666003126e+03
-4.638367471720513890e+02,-1.346932640123506644e+03
5.026625973569591110e+02,-1.083775220616251772e+03
-7.475394800687922725e+01,-9.732203024611674209e+02
-4.776129708668096896e+02,-9.189865681914143352e+02
-4.328146623405379501e+02,3.308546995816683989e+02
6.065262758223053652e+02,-3.055738320437384914e+02
-9.547069986259344887e+01,-1.349181586946192965e+03
6.152071019296272425e+00,-5.015991736404311041e+02
-6.724215452581561294e+02,2.015290700342274022e+02
4.415547760849162273e+02,-1.241778266238126662e+03
6.840305361548473684e+02,1.319086233761439644e+03
3.056875879684872643e+02,-1.361646136730737453e+03
1.543063387934941488e+02,1.705217235846147332e+03
-8.140799531603342984e+02,-1.250998326604928479e+03
-1.701245532169375792e+03,1.386247070750811190e+03
1.652540973054621645e+03,1.516036660029983977e+03
-1.471587142096750767e+03,1.916278513339992742e+03
-1.345818045719606289e+03,1.194061261872006980e+03
1.155075528192269303e+03,1.082964340114358947e+03
-5.541337421697367063e+02,5.253238783195990891e+02
-9.280449925288245367e+02,1.085628613044295889e+03
-3.070832220328298945e+01,-1.152109886598339699e+03
3.268001543840057366e+01,2.163001972984517352e+02
4.772117696680837184e+02,1.227427775246161445e+02
5.134128672168151297e+02,1.433707548235634476e+03
-6.246056951800667321e+02,-6.266376175126424641e+01
7.415968518226696915e+02,-4.526122237598676179e+02
-1.902073426708741977e+02,5.095574814736085045e+02
-9.757249258653980633e+02,-8.388424096010371613e+02
-1.056555331559536626e+02,-1.164733440655405730e+03
1.432858814100629274e+02,4.114725528148738931e+01
-7.439525166392977553e+02,-3.274828894344327068e+02
-9.760048306395016198e+02,-9.704856528419624055e+02
4.024034701840710682e+02,-5.044934455394951556e+02
-1.072778632432609129e+03,-5.054502170562750507e+02
-8.860227978289908606e+02,-6.174195003797772188e+02
-8.003322954864033818e+02,-4.771550996483694007e+02
-2.713719058880695911e+02,6.752134870299261138e+02
-9.005357975285128305e+02,-7.128652559366429387e+02
1.108070248833107144e+03,1.681869116907572561e+03
-5.250544165215603698e+02,1.619215752190166313e+03
5.359025585460337879e+02,1.980600395317310358e+01
6.036930004992342447e+02,-6.127084580686499748e+02
-1.273868254503861408e+02,2.273874772729070060e+02
-1.514120521113312634e+03,1.369881144570418883e+03
-1.604324613322816617e+02,5.680863166555434418e+02
8.346199813375147869e+02,1.163423699217972853e+03
5.658381382431798556e-02,2.184764787322802704e+02
3.482149179520069993e+02,4.711350916391486976e+02
7.821376540796001109e+02,-7.423004876147590494e+02
6.204115227750634176e+02,8.889532669355747885e+02
-7.670569998301715486e+02,-1.036761445960147739e+03
2.029892573389000177e+02,6.814805249967071177e+02
5.461317644578969066e+02,1.450389957321777274e+03
-1.859103156027509840e+02,-1.182782018871513628e+03
-4.431103264740568193e+02,4.379978375257911694e+02
2.081561918360742425e+02,-1.256638649207111030e+03
-8.898465024621850716e+02,8.340740897616058191e+02
3.673557463064156536e+01,-1.279850271773118948e+03
8.614363265897742394e+02,1.697000086796846290e+03
1.322769244892302254e+02,-1.163173612253157444e+03
-1.403873372595508044e+03,1.816809044938888292e+03
-1.410109972654787498e+03,1.188763418507941196e+03
-3.255403863312048429e+02,3.959306327143252702e+02
5.667671341803639962e+02,1.151141496824415754e+03
4.807920893566748077e+02,1.142554718416288779e+03
-7.430947256201650362e+02,1.776210958322908027e+03
7.354826089398522981e+02,-9.083584118219378070e+02
4.659178344266464933e+02,3.360143614629760123e+02
1.737789956885319498e+02,-1.259845177751371011e+03
-4.634563565288519271e+02,4.536449732205824148e+02
-2.232253889705270922e+02,-1.099931177006452344e+03
5.958288769317488232e+02,2.949486368230751054e+02
-6.846118104751201372e+02,3.277616232090880999e+02
-8.458600602291189716e+02,-2.658255282227571570e+01
-7.755360545812578721e+01,1.780410167233844732e+02
-9.659210496285454610e+02,9.990844175774753921e+02
7.624088679665732116e+02,1.156459832477684813e+03
-1.716904215664717981e+02,1.025973300815587663e+02
-3.143834227844254769e+02,3.605013637917960523e+02
1.295610267123159247e+03,1.703111016779230340e+03
4.978746448514613121e+02,-1.214761431842639013e+03
5.493953159560621771e+02,-1.201238044785735610e+03
6.169595402276502227e+02,-1.281425241872788092e+03
-2.677601985478199254e+02,5.975105480102507727e+02
7.012452951865770956e+02,-3.127691720396381925e+02
1.027937132319271313e+03,1.050650734634641594e+03
4.155316425343079345e+02,6.275182439753604058e+02
4.026058204048050015e+02,-6.009344463704252348e+02
-1.297244465563101585e+03,1.544867627553741158e+03
1.341289463292759592e+03,1.041816401172536644e+03
9.034125353570851757e+02,-8.076999958163174824e+02
-2.176954915550277292e+02,-5.200144117218980000e+02
8.203860576250332315e+02,-6.637293798094350450e+02
-7.450092958026857559e+02,-1.139307172026554326e+03
-3.263000627759890904e+02,-1.168764148005942616e+03
1.619063902422042702e+03,1.734917575565801144e+03
-6.278125230840325912e+02,-1.963183919306095504e+02
-7.282240444738301903e+02,-4.420204948882761187e+02
-9.482054564328500419e+02,8.503231043617512341e+02
-3.188431404416849091e+02,2.778414240854272066e+02
1.717516223768320287e+03,1.664051000677024604e+03
8.076448576902942023e+02,1.092019475754241284e+03
-7.223832335131659192e+02,5.633247728501743268e+01
-6.916275843393648302e+02,-4.754258161775985059e+02
-1.018181232608393657e+03,1.923011522006112955e+03
-6.302023320901940906e+02,7.851292267762516985e+02
4.437795236937370191e+02,1.680178617783021309e+03
-2.075965292816638907e+02,-1.193877077881514651e+03
5.986089867603715220e+02,1.385413373425492864e+03
3.743559771453882945e+02,5.096678846565421850e+02
1.085049853828584787e+02,-1.206364404240294562e+03
4.828249174540908939e+02,3.611637186750036221e+02
8.880500850598309626e+00,6.946825818840250122e+02
-4.617163829945019415e+02,-1.482353898537464829e+03
-7.324711100012376619e+02,-7.673607426360206318e+01
-1.048810872057806364e+03,1.287404067906591536e+03
-9.031618885369159671e+02,-7.340148612975075366e+02
-1.565123090294912345e+02,-4.100044541898085981e+01
-7.077211853345820600e+02,-1.429844567339955574e+02
-1.017216652445539466e+03,-7.133639867110618979e+02
-7.196042763436539644e+02,1.564856643779900878e+03
4.880012335946241819e+02,1.068655765814784900e+03
2.175948370166534573e+02,-1.185723215576649181e+03
8.846109926990772010e+02,1.971605179733264322e+03
1.757508565667228595e+03,1.509477552804371044e+03
6.810301720905391676e+02,-7.590629183496046153e+02
6.566351990003215633e+02,1.337337499038639635e+03
-2.464446395615476604e+02,-1.220810015143803184e+03
-1.593107336264713467e+03,1.986535973503853256e+03
-6.334839013271113117e+02,6.118614270651738707e+02
1.249265748378883245e+02,5.502658783282055310e+02
6.231721246882477772e+02,-1.252183361672472756e+03
-1.218716941254921494e+03,1.527633682692348430e+03
-5.195410878534363519e+02,-1.381811108779200367e+03
-8.248839525320516941e+02,-9.532767649078448358e+02
1.370168389843396994e+02,-1.137849841174246194e+03
8.107847386266831791e+02,1.065444599941140496e+03
-1.805694487653371993e+02,-1.049432867177434218e+03
9.570917901310048137e+02,1.638652717961323333e+03
-4.722117573725793704e+02,6.063559155135135370e+02
-3.937078234672296162e+02,-1.389089249516574910e+03
1.961738350079676252e+02,-1.522671165204308636e+03
6.901055428141717130e+01,-1.343398441434067536e+03
4.670410066958191919e+02,4.279293189230074290e+02
8.544888888415681549e+02,1.132636906199050372e+03
4.852951219719315645e+02,-9.787803489347135155e+02
9.352894063183146045e+02,1.393702070879343864e+03
-1.413008092404132299e+02,-1.323019165359251929e+03
-1.312298020756714095e+03,1.179108811235729490e+03
-1.030014041429475924e+02,1.516215719412369936e+03
-1.142039079947639266e+03,1.058995946108093449e+03
-2.981193785694222242e+02,7.240835896478625955e+02
6.465305742180294146e+02,1.351415945846675868e+03
-1.113395997115438263e+02,-1.374674698136443112e+03
7.206933293661330708e+02,-1.077074481439974534e+03
-8.493567092250489168e+02,-1.198604876645723607e+03
1.098497156300296638e+03,9.321712545622574453e+02
-2.373187106313253025e+01,4.817382104461006520e+02
-7.005419847664247754e+02,-1.124679872959045724e+03
-9.066760315105370864e+02,9.149426922316592936e+02
-2.547775556712872458e+02,-1.066787560423546893e+03
-9.747607856091400436e+02,-8.175122756567230908e+02
-8.023917935808195807e+02,7.512102625837314918e+02
8.923569601313579369e+02,1.883254591654146680e+03
5.769303098627375448e+01,4.074129937492716635e+02
-6.736094584362197111e+02,-1.336592639185940925e+03
-3.938866992592642191e+02,4.185808226845963986e+02
-9.690078075588189677e+01,-1.363421418506417012e+03
-1.747148665777127462e+03,1.522745430642586371e+03
3.088420950932470532e+02,7.263567337875497287e+02
-5.800056573119582026e+02,-1.093833149545501556e+03
-2.617848089447383586e+02,-1.257201097106984435e+03
8.927773773101193910e+01,-1.089734642462914280e+03
-5.630372681099100873e+02,1.900889601585598029e+03
-6.476956865323728607e+01,-5.682536860347880747e+01
1.108322239768616555e+03,1.108031678944641953e+03
-3.634263690148404180e+02,5.058974681535175932e+02
-1.861773150203219984e+02,-1.139255817343546823e+03
-8.407786885470353582e+02,1.791918449530817725e+03
6.048004552160949743e+02,-6.977393264377624291e+02
-1.962038063124094833e+02,3.479195005718909783e+02
-1.545057380504366051e+02,7.087781426153236453e+02
-4.223220859442301389e+02,5.879034068161934101e+02
9.035662855218146206e+02,1.733790286155654030e+03
1.925418877147509988e+02,-1.102633414083780508e+03
-5.343363055406266540e+02,1.359347936864591588e+02
-2.500952737261894754e+02,-3.906261628793799900e+02
1.707059557532869576e+02,1.451250110668155457e+01
1.032573702905551727e+02,-1.226358798909476718e+03
-4.861628228183880651e+02,-1.166949405334663425e+03
-9.553586414789681385e+02,-7.820860507446167276e+02
-1.003968244524769034e+03,-6.723041629456622559e+02
-6.313850755547645122e+02,-2.697803822070324031e+02
-3.697054144930808661e+02,4.171323817198987172e+02
5.175573955550803475e+02,5.062611188804461904e+02
-9.546586653334508128e+02,-3.577010469734804587e+02
-3.848986449180350178e+02,-3.638291370552926196e+02
-6.600066851916424184e+02,-1.018685332710166563e+03
5.203742740834934466e+02,3.562816844585202603e+02
-6.996588858854966020e+02,-6.575930107678302647e+02
-4.879975188607787118e+02,-1.372330602005508808e+03
6.384025791258824256e+02,-3.362889796786561192e+02
1.266434825103303297e+02,-4.951651947224036121e+00
-5.919572943167241874e+02,-9.586847380176322986e+02
-6.700255354157923193e+02,3.421089355961649403e+02
-4.620379649992710824e+02,2.766630350242397185e+02
2.445008529757484439e+02,6.994770761306904205e+02
-3.143071579326453957e+02,5.264582874924269618e+02
-2.333930557799840244e+02,5.405984347628382238e+02
-1.044016243605260343e+03,-6.304424359938254838e+02
1.002358231996134919e+03,1.142581558900551045e+03
-5.749719384976615402e+02,2.662434280511277507e+02
-9.691973262940820177e+02,-2.334284782048996476e+02
-2.768794358612601059e+02,4.914963077906540434e+02
-8.118514073159600457e+02,-5.369488196343235131e+02
6.090573648017453934e+02,1.633036278110131434e+02
6.144243020581831161e+02,9.044481479273110835e+02
-8.590684835803133410e+02,1.509114709483829301e+03
1.878017430278708844e+03,1.624013964236040010e+03
-7.091796430315002908e+02,1.401916002527227079e+02
-4.837661254901050256e+02,1.691724788666971335e+02
-1.279984723641445271e+03,1.164517025004350899e+03
8.484775465202596934e+02,-6.655040401712856237e+02
-1.673010421938985019e+03,1.351954345676031608e+03
-6.574164880846154801e+02,1.269799296187903792e+02
-2.026567413608003676e+02,-1.208221580675338146e+03
1.973565602964720256e+02,-1.305572699242069575e+03
1.087993594532264979e+03,1.293414659796549131e+03
-2.197005702650955072e+01,-1.324221280593840220e+03
-9.624198588700591017e+02,-7.579021514753185329e+02
6.464230093347435968e+02,-5.749220422427094945e+02
-8.141774756225572673e+02,-1.088960058533405572e+03
3.803333041700068406e+02,-6.571739337308730455e+02
8.928728482037490721e+02,8.623317550323065461e+02
-1.059011381956071318e+02,-1.471213511766284682e+03
7.291680840357116722e+02,1.286323329591427409e+03
1.398646613265186716e+03,1.491108962755402445e+03
7.614807402257389413e+02,-4.976306073352188264e+02
-5.034790527703907514e+02,3.919960613909927361e+02
4.563638098958531941e+02,-1.209532121219620194e+03
-9.994039651123143813e+02,-5.343135656962861049e+02
1.270625239443474584e+03,1.803352512760125592e+03
-1.561783881927422499e+03,1.985939215103194783e+03
6.785841029520793199e+02,-6.676300178363121631e+02
1.247077575063789823e+02,6.869414784886595271e+02
5.186332941829499532e+02,7.418981637316494471e+02
6.889034595455757426e+02,-4.478666848271569734e+02
-4.085973190930641863e+02,5.416457900789553150e+02
-4.305323019201409807e+02,-1.471795990601148787e+03
1.774202867756363844e+02,-1.035111016663308192e+03
3.553650919785616225e+02,1.729228477182624601e+02
-1.562269093473705084e+02,-1.086697737084517030e+03
-4.922270747707187866e+02,-1.110757432344073322e+03
-1.457995532900317357e+03,1.325931637318256435e+03
1.675350201168276271e+03,1.935333922549866656e+03
-6.469682139091821682e+02,2.693154820848278064e+02
3.584178617020714341e+02,1.312135278784762249e+03
-1.574536807312643987e+03,1.959795719589410510e+03
-8.178264432372156989e+02,-1.150989969364314220e+03
-7.922837993133271084e+02,-7.688733814586072413e+01
2.187854717063220278e+02,-4.470833425020055074e+02
-6.209480287403044940e+02,-1.233177148274169440e+03
5.811055790159957724e+02,9.767780035537919048e+02
6.884477346898069072e+02,-2.202727432816658393e+02
1.943326830008138018e+02,-1.757389865275342800e+01
-2.501577419535377089e+02,-1.141689003172150706e+03
3.313155827031002332e+02,-1.087088385542081824e+03
9.636145449613934488e+02,1.572076799836241207e+03
1.478153996264546777e+02,-1.361177510351747515e+03
-7.390916125435693402e+02,-9.795107983505756692e+02
6.403262978520808701e+02,-7.349128829866069736e+02
6.328519321334925962e+02,8.974788854564167195e+01
6.143541771682629360e+02,3.332787136681579909e+02
-1.331620905696806290e+02,8.462756395422587730e+01
-1.070987762312930158e+02,-1.264702794565737577e+03
8.025210603871624926e+02,-9.680588026350881137e+02
-1.663607044247217345e+03,1.374252442550759952e+03
-4.585590720599770975e+02,5.029784748702812180e+02
